"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EPC2",13.877101155781,-0.278611431773711,0.0589510647895953,-4.72614757287446,2.28819384758956e-06,3.4824734657963e-05
"LRRC32",6.92214524544271,0.88750209337516,0.187793296409096,4.72595193942275,2.29039819956176e-06,3.483221136252e-05
"CNRIP1",39.49581673595,-0.488880016028605,0.103461903313843,-4.72521769240636,2.29868972520098e-06,3.49321810033718e-05
"MT1L",6.64774485406851,0.981153353681031,0.207698922165993,4.72392125798753,2.31340020390706e-06,3.51294744929366e-05
"SOX6",13.0076370431631,-0.67648077259198,0.143214551006606,-4.72354776688003,2.31765490441638e-06,3.51678187847002e-05
"LOXL2",13.3988670755496,0.902533278468099,0.191089626291479,4.72308882477699,2.32289332646082e-06,3.52210216308188e-05
"SPTAN1",88.4031379087704,-0.343175733472065,0.072664433580872,-4.72274696932891,2.32680269272554e-06,3.52540083093803e-05
"RRM2",12.3526226584077,0.877716158424401,0.185863277528671,4.72237534006149,2.33105971059028e-06,3.52922093041193e-05
"STOX1",6.82120544798127,-0.892544768583058,0.18903414664826,-4.72160604001263,2.33989582723981e-06,3.53996293565975e-05
"PAAF1",28.2420933932855,-0.381546551831308,0.0808229191316298,-4.72077173072545,2.34951498278515e-06,3.55187272453312e-05
"KLHL23",11.4724385302102,-0.506987129191781,0.107444746384978,-4.7185846330283,2.37491164579659e-06,3.58759869940431e-05
"EVA1B",14.0230460559715,0.614051955011119,0.130193730482538,4.71644796362508,2.39997712324717e-06,3.62140039139525e-05
"SYT11",133.904687294944,-0.362265218148997,0.0768101131640074,-4.71637396725971,2.40084971602852e-06,3.62140039139525e-05
"PATZ1",19.9225924276014,-0.385073995303095,0.0816512902694372,-4.7160797341035,2.40432243777267e-06,3.62395019475402e-05
"C20orf194",11.3112335217679,-0.358178179652867,0.0759683208808961,-4.71483607245213,2.41905424521745e-06,3.64075721450824e-05
"CAMLG",38.6932866655482,-0.381911982049543,0.0810001198823535,-4.71495576308086,2.41763268857087e-06,3.64075721450824e-05
"PSEN2",9.80228857549066,0.423699559639617,0.0898755365040711,4.71429241059856,2.42552138317577e-06,3.64779040562965e-05
"COL18A1",32.7596528399934,0.700325788417064,0.148565356092953,4.71392393781824,2.42991399039362e-06,3.651695577729e-05
"LPPR1",36.952877228833,-1.01643483128087,0.21566511517376,-4.71302384932276,2.4406761867545e-06,3.66451914433376e-05
"MADD",27.7287512877971,-0.383892466300884,0.0814555211060216,-4.71290909551992,2.44205156178244e-06,3.66451914433376e-05
"DSTYK",6.73249102751851,-0.43275245429421,0.0918464690779854,-4.71169396753583,2.4566611356165e-06,3.68372351552289e-05
"ITPA",35.5823685904035,0.317880800727248,0.06747670900611,4.71097072470537,2.46539653077753e-06,3.69137758912368e-05
"MT-ND2",7753.8500666231,-0.627130437539121,0.133118513320829,-4.71106852003126,2.46421360862588e-06,3.69137758912368e-05
"LTF",136.070971539686,2.14081209028978,0.454484686863461,4.71041632901691,2.4721127549439e-06,3.69870998132997e-05
"ACOT9",13.4920373807503,0.418001784278581,0.0887641109661309,4.70913052278612,2.4877573225888e-06,3.71938012060281e-05
"TRNAU1AP",12.690498747718,0.317704968523388,0.0674808830029856,4.70807367042502,2.50068729886957e-06,3.73596435326341e-05
"ARF5",134.637455355796,0.268733257529823,0.0570880990035589,4.70734290019133,2.50966554756032e-06,3.74662478550249e-05
"C1orf86",33.9185063682909,0.408164801363686,0.0867347311394686,4.70589804108992,2.52750825230736e-06,3.77049341850077e-05
"SLC10A3",6.22432684577974,0.464192498546826,0.0986545885410957,4.70522968481554,2.53580297972389e-06,3.78009398729661e-05
"FCGR2B",9.59530425702329,1.29361378662918,0.274983373687237,4.70433455406117,2.54695306379761e-06,3.7939338202342e-05
"LDHD",6.29546070945207,-0.599569334574539,0.127459620769739,-4.70399433917732,2.55120323764396e-06,3.79748282803914e-05
"SUV420H1",17.9516456494555,-0.313875526264171,0.0667403283339696,-4.70293650180342,2.56446192941448e-06,3.81442607247875e-05
"JMJD1C",23.7284241964309,-0.434574850784495,0.0924222639930984,-4.70205805407393,2.57552243476547e-06,3.82771736872876e-05
"TBL2",18.1022710140282,0.296448206102925,0.0630482221049244,4.70192808307232,2.57716277863064e-06,3.82771736872876e-05
"ST14",4.09462726619104,0.888593879123952,0.189026233620049,4.70090242029614,2.59014273643553e-06,3.84418775620026e-05
"ALOX5AP",52.0142223023498,0.928922535802383,0.197644423523033,4.69996835349179,2.6020181032687e-06,3.85899592222921e-05
"VN1R81P",2.34026068014136,0.963019735035188,0.204935798567047,4.69912890655912,2.61273508052975e-06,3.87206577204165e-05
"DHRS2",2.05092440143446,-1.46173101660043,0.311088877371258,-4.69875692423415,2.61749760618039e-06,3.87629853069671e-05
"BCRP2",2.86985448229801,-0.735971746223542,0.156640093036053,-4.69848894978724,2.62093367099017e-06,3.87856217847475e-05
"SLC30A5",16.9732978642178,0.27681117313606,0.058929215412015,4.69735039234242,2.63558099690423e-06,3.897401338913e-05
"AC012615.1",17.1651137743303,0.672736011470385,0.143238229983093,4.69662332150986,2.64497569527714e-06,3.905612985626e-05
"MYO1C",10.8151166987872,0.45550182566186,0.0969820422251394,4.69676462993461,2.64314729447869e-06,3.905612985626e-05
"ADD3",71.5189442280979,-0.495276766203069,0.105486674424648,-4.69515954412667,2.6639871799614e-06,3.9308310108966e-05
"PTPN18",23.1863975282423,0.356613232256968,0.075957980038318,4.69487514119082,2.66769617920348e-06,3.93344934095319e-05
"ARHGDIB",92.8540332137276,0.605583590814413,0.129007897038768,4.6941590764202,2.6770565935567e-06,3.94333940186221e-05
"MOAP1",32.4388422191838,-0.520765808330207,0.110941317474582,-4.69406547699888,2.67828245412468e-06,3.94333940186221e-05
"ANGPTL4",23.4821286175292,1.04846891183556,0.223371420505424,4.69383643378898,2.68128447852662e-06,3.94490284384095e-05
"LRRC59",35.0455298261118,0.286931062987077,0.0611405161692844,4.69297743893148,2.69257194753474e-06,3.95864536581518e-05
"LAMC3",7.86658255883296,0.845716552967667,0.180248944305466,4.69193623422528,2.70631485660779e-06,3.97597543203802e-05
"CDH22",3.34252494501624,-1.0671628179181,0.227473637726048,-4.69136920034361,2.71382744943383e-06,3.98413382883307e-05
"TREM1",11.0575024582051,1.56451341610838,0.333542625152215,4.69059513876045,2.72411525253322e-06,3.99635176260881e-05
"CDK7",12.8784048579055,0.3614051135196,0.0770535107781302,4.69031339221179,2.72786913748429e-06,3.99897355244903e-05
"ADCK1",6.16564077170619,-0.403666607102126,0.0860767315832634,-4.68961355382845,2.73721501270509e-06,4.00167010877709e-05
"DESI1",19.1313407914562,-0.297183032412445,0.0633705625190654,-4.68960698152294,2.73730292693332e-06,4.00167010877709e-05
"FSTL3",9.52055393763551,0.58617345323294,0.124993102473388,4.68964640155038,2.73677566684583e-06,4.00167010877709e-05
"TMEM214",22.5618585872107,0.302332911287731,0.0644689953372648,4.68958620661139,2.7375808396739e-06,4.00167010877709e-05
"UBE2J2",31.755118011884,0.273000873135124,0.0582174581500803,4.68933000185868,2.74101040068576e-06,4.00380491933503e-05
"LEMD2",30.8429030303847,0.223411685334438,0.0476469821244992,4.68889477093585,2.74684586217928e-06,4.00944845051625e-05
"VWC2L",1.02465127811848,-1.47834942511588,0.315387592019046,-4.6874051564673,2.76690858374084e-06,4.03583588473476e-05
"PDIA5",6.06828296133235,0.609740563647654,0.13008614319932,4.68720609783472,2.7696002121235e-06,4.03686602961342e-05
"HS3ST4",2.35853393676861,-1.24156586712241,0.264952009826453,-4.68600282721257,2.78592415868191e-06,4.05775042395983e-05
"MED12L",3.51031312390815,-0.607038666763076,0.129560047065767,-4.68538473480898,2.79434524740447e-06,4.06710249931819e-05
"CASKIN1",11.8818214086856,-0.834311479027132,0.178094186393736,-4.68466431117864,2.80419135691209e-06,4.07851379542872e-05
"BST2",67.9354719976146,0.765152375436512,0.163345013480497,4.68427140279901,2.80957529968637e-06,4.08342348595589e-05
"SLC39A10",16.1509118554795,-0.420302187375421,0.0897659925067753,-4.68219840986772,2.8381457158618e-06,4.12200120290129e-05
"PEAK1",13.0017113089209,-0.36544317413567,0.0780544423611351,-4.68190103062772,2.84226705209255e-06,4.12504039758728e-05
"LYAR",8.66836096492711,0.371580342751717,0.0793842745094108,4.68078023069503,2.85785172469657e-06,4.14470036506815e-05
"TJP2",39.3067723529299,-0.667828750286053,0.142682478314451,-4.68052390297186,2.86142745305708e-06,4.14692832523233e-05
"ANAPC7",33.2658397149676,0.259346357918794,0.0554374789329941,4.6781773433864,2.89436170212871e-06,4.186066749635e-05
"KIF3A",15.5807069660564,-0.474826999085029,0.101496473993096,-4.67826103118942,2.89318090493935e-06,4.186066749635e-05
"PEX26",11.9498542610363,-0.328683085234302,0.0702590550979922,-4.67815977279908,2.89460967392259e-06,4.186066749635e-05
"GRIA2",48.4510359743999,-0.748891090446813,0.160100782023333,-4.67762293839184,2.90219579262167e-06,4.19405451680003e-05
"CTSK",11.8815354974114,0.82310505106484,0.175979766019359,4.67727097088135,2.9071798679678e-06,4.19827331359298e-05
"COPZ2",18.2078355020103,0.714837278603754,0.152847401429692,4.67680360881091,2.91381069461818e-06,4.2033853325868e-05
"RP11-441F2.5",1.92766176806244,-0.828235488616583,0.177097130549673,-4.67673014263931,2.91485433479928e-06,4.2033853325868e-05
"FMOD",7.8568321116902,1.14040492667028,0.243859526114393,4.67648299347273,2.91836790106192e-06,4.2054694920122e-05
"CDH20",15.0141306758097,-0.689027800053575,0.147375923616293,-4.67530776497471,2.93513107080034e-06,4.2243087273314e-05
"TADA1",9.29175810860437,-0.32380303246453,0.0692586032795208,-4.67527523126178,2.93559643521333e-06,4.2243087273314e-05
"RP11-355I22.7",3.87860205925511,-1.11431396311478,0.238372186995179,-4.67468112434324,2.94410704037843e-06,4.23355929646496e-05
"LRRC8A",63.1648420111956,-0.428069959614973,0.0915832973020836,-4.67410512861317,2.95238079914274e-06,4.24236606563357e-05
"RIPK1",8.67673578148383,0.355644467707333,0.0760905369295746,4.67396449096553,2.95440434217142e-06,4.24236606563357e-05
"MSTN",7.13502614688262,-1.32064758897326,0.282611856171088,-4.67300843943987,2.96819565182569e-06,4.25916176348424e-05
"CYP2E1",2.94276017596669,-0.749529725892932,0.160407184151997,-4.67266930627434,2.97310256620982e-06,4.26256234977981e-05
"FHL3",14.2393288690647,0.497309776211833,0.106432086204319,4.67255499678115,2.97475826210473e-06,4.26256234977981e-05
"ANKLE2",21.2559567282807,0.271394667389376,0.0581175618625939,4.66975314675156,3.01561884104466e-06,4.31672115961868e-05
"MARCH11",1.02742990338056,-1.43501868489574,0.307306055882917,-4.66967265182201,3.01680065303602e-06,4.31672115961868e-05
"ST8SIA3",6.39634633892794,-1.21888567385973,0.261131593757317,-4.66770663909976,3.04580363191407e-06,4.35515648718065e-05
"COL16A1",35.0978665018558,0.706431186899223,0.151436325579077,4.66487273907301,3.08808093153092e-06,4.41250524109756e-05
"YIPF2",24.3432042087061,0.27642088136911,0.0592617061943932,4.66440977015378,3.0950409701103e-06,4.41934466609921e-05
"OAZ1",502.284129654938,0.318881906492638,0.0683810474703832,4.66330830382132,3.11166039221108e-06,4.43995724595284e-05
"CNTNAP5",1.0801757919098,-1.2432981288026,0.266656248193527,-4.66255014546021,3.12314953207608e-06,4.45322576687959e-05
"MRPL36",38.15424899848,0.331996898553926,0.0712190323008242,4.66163169911653,3.13712218779685e-06,4.47001439694978e-05
"KLHDC1",2.8134383668789,-0.603401487648304,0.129462219839737,-4.66083069172817,3.14935713672703e-06,4.4843052283663e-05
"KIAA1755",13.1523124224772,-0.546038621699985,0.117168985305937,-4.6602658568241,3.15801218336024e-06,4.49348227601565e-05
"TBC1D5",23.0866884494365,-0.35727192363953,0.0766906402945374,-4.65861182365142,3.18348859691854e-06,4.52656459028983e-05
"PRELID1",64.7009667799378,0.271008259743569,0.0581913284759632,4.65719320801404,3.20549590337931e-06,4.55467143280304e-05
"PFKFB4",6.17200916871992,0.549492440021876,0.117998785809439,4.65676351034044,3.21219064404793e-06,4.56099667356331e-05
"CAPG",73.2633559094361,0.777704239460379,0.167010507763433,4.65661861565011,3.21445114245105e-06,4.56102128956435e-05
"SYNPO2",5.01138691926239,-0.665620323381727,0.142956564576859,-4.65610184010727,3.2225257760854e-06,4.56733104830635e-05
"THBD",4.06685768691394,1.11346383032756,0.239143619883268,4.65604656679141,3.22339057410102e-06,4.56733104830635e-05
"PDE4DIP",95.2652859191645,-0.421141761686049,0.090475704583888,-4.65474973223968,3.24374464678206e-06,4.59297074533563e-05
"NCKAP1",49.3151540640095,-0.26979498566988,0.0579734242865006,-4.65377005050749,3.25920262006395e-06,4.60844586922789e-05
"TAGLN2",134.362284366042,0.761157195729584,0.16355712262609,4.6537697870222,3.25920678697177e-06,4.60844586922789e-05
"CRLS1",34.2891998460663,-0.380855010290935,0.081843433671541,-4.6534583558579,3.26413551219539e-06,4.61220760038005e-05
"APPL1",14.0684552973133,-0.379952483877649,0.0816675530821503,-4.65242889664455,3.28047870635642e-06,4.63208149557952e-05
"CLCF1",3.63762524632222,1.27393438636979,0.273940882583085,4.6503989267955,3.31293576683206e-06,4.67392912898745e-05
"DLG2",11.3768831808914,-0.736503004369829,0.158377922468175,-4.65028832865151,3.31471293168736e-06,4.67392912898745e-05
"FXYD5",35.7074989854845,0.684326900905399,0.14719540014325,4.64910520464237,3.33378145158737e-06,4.69755913063937e-05
"CXXC4",6.51651436944989,-0.667349694626298,0.143553309387852,-4.64879352118071,3.33882236373397e-06,4.70140409430768e-05
"ODF2",17.5335504159657,0.348158145983874,0.0749135797228949,4.64746374785066,3.36041126432632e-06,4.72852887457073e-05
"FAH",11.9343719058361,0.527342989913985,0.113495289334664,4.64638658578161,3.37799709173415e-06,4.74670455191641e-05
"POSTN",39.3495286234531,2.25052538545019,0.484356197842148,4.64642631905298,3.37734683864665e-06,4.74670455191641e-05
"SNORD109A",1.67694986625236,-0.809304591891982,0.174197031707824,-4.64591493871955,3.38572498758828e-06,4.75427805059616e-05
"ANKS1B",27.4797549577026,-0.763307689461321,0.164315496160956,-4.64537859967643,3.39453345729414e-06,4.76335740422097e-05
"CALD1",65.8730894636354,0.564655704886182,0.121591677902076,4.64386802311363,3.41946041150765e-06,4.79502679635759e-05
"SVOP",10.3525172705244,-1.45594436822401,0.313598810128965,-4.64269736108138,3.43889885499467e-06,4.81896143477647e-05
"OSMR",9.47661146493565,0.822321802083955,0.177163797894247,4.64159050470807,3.45737525068325e-06,4.84151590717234e-05
"RPL3P4",6.42145634852545,-0.681543878275917,0.146886885303149,-4.63992327748884,3.4853855204821e-06,4.8744121471181e-05
"SLC25A18",34.3430950970986,-0.673116782513835,0.145071182196509,-4.63990692239657,3.48566136915837e-06,4.8744121471181e-05
"CTD-3193O13.9",7.75335363677702,-0.793741902016492,0.171100203220453,-4.63904710267234,3.50019279825932e-06,4.8910215400861e-05
"SMARCD2",17.5776719316564,0.350388783718931,0.0755324084851345,4.63891977955252,3.50234956099216e-06,4.8910215400861e-05
"PHPT1",90.3661141851542,0.394206907148936,0.0849904077591804,4.63825174560779,3.51368647759865e-06,4.903485734318e-05
"SLC2A3",18.0793382057754,0.791636718373434,0.170735867665986,4.63661636652778,3.54158848982143e-06,4.93903420874755e-05
"PFKL",67.6888695736831,0.282835232193398,0.0610024941685026,4.63645357535944,3.54437754776485e-06,4.93953589298853e-05
"PTPN12",35.6574247978234,0.356342639689015,0.0768939714469736,4.63420776666153,3.58306997777266e-06,4.99003848342819e-05
"NCAPG",3.84070077446546,0.836967131284865,0.180670736697014,4.63255503678198,3.61180274886313e-06,5.02661090298658e-05
"CHI3L1",1274.32262939,1.72114077249461,0.371553916784847,4.63227729474121,3.61665293458659e-06,5.0299182023905e-05
"NOL3",18.9207611259051,0.555488408895702,0.11992689605875,4.63189182036012,3.62339478961168e-06,5.03370127690162e-05
"TERF1",17.6407547146114,-0.240082937735404,0.0518331815762319,-4.63183872636315,3.62432433452219e-06,5.03370127690162e-05
"REEP5",64.4280778270186,-0.339723245190968,0.0733538822079755,-4.63129196390414,3.63391010593638e-06,5.04356956887402e-05
"NFKBIB",17.0010285196308,0.345822414001484,0.0746755521691787,4.63099908813554,3.63905475973948e-06,5.04726469507386e-05
"MTMR7",4.17789797166278,-0.741395015197196,0.160112951315892,-4.63044999860425,3.64871888684665e-06,5.05721889067845e-05
"EXOC6B",10.8632656401777,-0.304113561975555,0.0657010965521762,-4.62874408395977,3.67890067544425e-06,5.08818517164851e-05
"MAGEH1",48.0522337810916,-0.511419922564119,0.110490752145105,-4.62862196731618,3.6810703720528e-06,5.08818517164851e-05
"RPS24",1517.09011026681,-0.421473767506061,0.0910530967615394,-4.62887900023726,3.67650498801847e-06,5.08818517164851e-05
"SATB1",24.9953313135115,-0.528697995192185,0.114219962260585,-4.62877052949815,3.67843096822329e-06,5.08818517164851e-05
"DPP8",12.543534664415,-0.295416827189275,0.0638334863274462,-4.62792875942694,3.69341014790872e-06,5.1017736778144e-05
"FBXL15",9.72974996869545,-0.476487032898879,0.10296639308405,-4.62759759400265,3.69931920356707e-06,5.10646689518867e-05
"LAMTOR2",55.2294094787883,0.284092995482149,0.0614076807593242,4.62634302369435,3.72178707953814e-06,5.13399570476587e-05
"TRAM2",4.35657121415761,0.599558015474304,0.129615729403541,4.62565784440915,3.73411300557196e-06,5.14750642320641e-05
"COPS6",96.37670316777,0.23016227360913,0.0497756217925406,4.62399595063666,3.76417216481243e-06,5.18384886858643e-05
"XRCC1",17.4287843115055,0.291585083522153,0.0630601669732705,4.62391867192086,3.76557555643641e-06,5.18384886858643e-05
"MMP19",4.77613770330872,1.23428869643371,0.266987552561714,4.6230196299073,3.78193918145677e-06,5.20285313779165e-05
"PDE2A",20.3989600095707,-0.833111368817263,0.180252222979047,-4.62192007981008,3.80204496566859e-06,5.22697635476264e-05
"DDA1",45.6490532104691,0.349186523334749,0.0755599164526236,4.62131960605979,3.81306812191424e-06,5.23858879208663e-05
"GSTK1",76.0371892902908,0.369819503411917,0.0800340241346941,4.62077856774421,3.82302642757524e-06,5.24872358891879e-05
"PARD6A",9.57614633110811,-0.426865135883022,0.0923925998257495,-4.62012257137564,3.83513408153813e-06,5.25824553472116e-05
"RP11-611L7.1",20.1009604584361,0.301963322094764,0.0653578758981002,4.62015201604098,3.83458983755174e-06,5.25824553472116e-05
"NUPR1",70.3291444089992,0.659509759505938,0.142753490639114,4.61992037149691,3.83887346769785e-06,5.25982575597711e-05
"NDUFV3",12.863081851375,0.290088393386042,0.0628168178146874,4.61800523295874,3.87446485192487e-06,5.30278320296302e-05
"UQCRB",198.378297764684,-0.331636667478009,0.0718146491608271,-4.6179529017167,3.875441813605e-06,5.30278320296302e-05
"ANGPTL2",47.1929634338827,-0.700034749733975,0.151608328392557,-4.61738980408376,3.88596912390879e-06,5.30291343600252e-05
"RGS1",66.767800571592,1.04315500874502,0.225902822376836,4.61771569637542,3.87987311518902e-06,5.30291343600252e-05
"RNF150",3.44762410876584,-0.582193143348339,0.126080182390307,-4.61764198235406,3.88125117700306e-06,5.30291343600252e-05
"RP11-983P16.4",5.96815127703418,-0.510926038068464,0.110652546792838,-4.6173906780927,3.88595276278192e-06,5.30291343600252e-05
"CAPS",29.467823722925,0.905392540792519,0.196110252853008,4.61675270732095,3.89791292405832e-06,5.31564476759744e-05
"GPR27",7.54211472422114,-0.889344721043986,0.19267717369273,-4.61572434346717,3.91726616868441e-06,5.33845663591555e-05
"DGCR5",7.69298568705757,-0.772382499798372,0.167426197627333,-4.61327146375016,3.96380055688993e-06,5.3982556412085e-05
"PVR",8.18161972572521,0.410816949653164,0.0890843199074591,4.61155173076386,3.99674163226466e-06,5.43947440487532e-05
"ATP6V0B",99.7262685282721,0.350646816493452,0.0760561982654924,4.61036476303266,4.01963058423606e-06,5.46696646617203e-05
"KCNB1",5.48717839847286,-0.794946940813263,0.172436914448224,-4.61007402827285,4.0252561072997e-06,5.46730343551935e-05
"RP11-155G14.5",2.79152316940665,1.04733112568354,0.227183129082272,4.61007439203048,4.02524906412072e-06,5.46730343551935e-05
"RP4-792G4.2",4.50632333781935,1.12601292419929,0.244264443669589,4.60981101990605,4.03035164293935e-06,5.47057009051308e-05
"SOX21",13.3212243577997,-0.555114268294214,0.120442660918218,-4.60895055009738,4.04706565594336e-06,5.48959212690436e-05
"IL2RA",1.84362382661781,1.74527328190636,0.378748240745435,4.60800366615933,4.06553496865569e-06,5.51096816784508e-05
"FOXO4",11.8840688844334,-0.470123312305775,0.10204328300924,-4.60709709097858,4.08329371835939e-06,5.5313531762426e-05
"BRMS1",24.0643206589155,0.234757547943496,0.0509654977290469,4.6062053429079,4.10083453491507e-06,5.54894733898546e-05
"SERTAD1",6.12303672086902,0.58265585641102,0.12649493955652,4.60615941201884,4.10173995499688e-06,5.54894733898546e-05
"AMOT",14.5987581126078,-0.631304952487999,0.137064098037645,-4.60591038445828,4.1066522871633e-06,5.55189899966033e-05
"NKIRAS1",13.314958855955,-0.384084632798674,0.0833985239631282,-4.60541283642482,4.11648383912151e-06,5.56149275088756e-05
"RP11-245J24.1",0.986202019694648,-1.61287578611735,0.350231215579627,-4.60517428021961,4.12120570738074e-06,5.56417500983881e-05
"NRM",10.365898084681,0.495692117401119,0.107648874670723,4.60471248693818,4.13036097739253e-06,5.57283541826956e-05
"RP11-805J14.5",3.44837132975363,0.68798132997398,0.149441623980701,4.60367942777994,4.15091248607574e-06,5.59685036998528e-05
"CTHRC1",8.69704861365264,0.985465970979983,0.214077151399617,4.60332158073431,4.15805426029804e-06,5.60276456425713e-05
"CEBPD",33.4311475092332,0.7946620789873,0.17264545966831,4.60285535752877,4.16737663025076e-06,5.61160722005886e-05
"ALDH2",121.365718031153,-0.536519086943955,0.116569228606971,-4.6025790284064,4.17291142143486e-06,5.61534135883752e-05
"TSPAN5",25.4435386304996,-0.324734009611916,0.0705606590237145,-4.6021963811701,4.18058736531902e-06,5.62194992718464e-05
"EHD2",16.8415113325516,0.622755531514855,0.135418242838852,4.59875655199526,4.25020090601012e-06,5.7117868487709e-05
"RHOD",1.35681632902961,1.51484714399198,0.329431440858923,4.59836844972155,4.25812449622089e-06,5.71865557342532e-05
"EXOC5",26.0112486569628,-0.324544886162879,0.0705903067439336,-4.59758430205107,4.27417705758798e-06,5.73642522191e-05
"CXCL16",40.1456036153069,0.570724966625682,0.124163049366284,4.59657659455536,4.29489134505136e-06,5.76042386008769e-05
"SPRY4",10.7189663668033,0.890088249175519,0.193701326660288,4.59515824967245,4.32420967240791e-06,5.79592322142848e-05
"SLC1A1",8.26797426038901,-0.752456710774976,0.163927790528958,-4.59017173565853,4.42881465926778e-06,5.93221926659366e-05
"C20orf27",28.695461364631,0.336450787811231,0.0733018397219434,4.58993647482101,4.4338092749747e-06,5.93499960421729e-05
"ABCC8",16.6244146448805,-1.00702328546693,0.219419427814641,-4.58949007157939,4.44330130783621e-06,5.94379246659432e-05
"LINC00689",11.6370165390058,-1.81734966095445,0.396116124867677,-4.58792143733491,4.47681038438513e-06,5.98074806476365e-05
"PPP3CB",27.9993817646239,-0.498441125275969,0.108638811006332,-4.58805762562072,4.47389156751097e-06,5.98074806476365e-05
"ORAI2",22.8233753606584,0.399097877461827,0.0870111759616749,4.58674271495439,4.50214935879211e-06,6.01065022405252e-05
"DNAH11",1.44908372185866,1.57457010966508,0.343315777350512,4.58636105167258,4.51038337356464e-06,6.01769193797177e-05
"HMGN2P5",17.8110583027676,0.534589745467341,0.11656584994818,4.58616091852799,4.51470681587504e-06,6.01951040571719e-05
"MYO1B",13.3102293070779,0.691069013235638,0.150703892228278,4.58560826145649,4.5266664018469e-06,6.03150117619613e-05
"AKT1S1",24.532682523664,0.326277439366695,0.0711599532464953,4.58512723071196,4.53710068270679e-06,6.04144519852503e-05
"DMXL1",8.77118471771302,-0.333187765719767,0.0726719647797469,-4.58481846100608,4.54381049997499e-06,6.0464200848162e-05
"FAM136A",14.8047269827841,0.246712768354119,0.0538175976202578,4.58423971458089,4.55641274728394e-06,6.05922435516837e-05
"ACVRL1",6.36295563004264,0.569148878196999,0.124175972122512,4.58340585919052,4.57462890213935e-06,6.07083137346617e-05
"ISYNA1",19.1678670304975,0.551365064488143,0.120289668087073,4.58364440817171,4.56941052057141e-06,6.07083137346617e-05
"PNMAL2",6.59866001881866,-0.828104764541067,0.180678964450653,-4.58329372796044,4.57708380245101e-06,6.07083137346617e-05
"RAI14",9.90810848598922,0.459269227593663,0.100199788585841,4.58353489638561,4.5718054387461e-06,6.07083137346617e-05
"CSNK1G2",28.1075260819797,0.275699805016613,0.060156129890634,4.58307084444836,4.58196716144301e-06,6.07092637645571e-05
"TXNDC16",5.843646453871,-0.404551480145694,0.0882718516612654,-4.58301794436261,4.58312693053633e-06,6.07092637645571e-05
"ATP6V0E1",137.942211502151,0.346581912905852,0.0756433997876463,4.58178656536871,4.61020299021429e-06,6.10281623698094e-05
"SLC25A24",3.96864376207554,0.637231609711507,0.139124901103891,4.58028436789799,4.64344143321532e-06,6.1428168289894e-05
"RP4-583P15.10",1.85928794261294,0.966838366322149,0.211109197715626,4.5798021913973,4.65415891402755e-06,6.15299175545658e-05
"RBPMS",10.126468796393,0.715132199731563,0.156173707540133,4.57908191459047,4.67021286830619e-06,6.16746972429139e-05
"STRA6",2.48068131331807,1.02066728343633,0.222899900797145,4.57903875141342,4.67117659735835e-06,6.16746972429139e-05
"TM7SF2",29.9406947610324,-0.450783723595254,0.0984574697323221,-4.57846138866667,4.68408603763198e-06,6.18050106444977e-05
"RIN1",5.89426153700891,0.780164236516288,0.170421502750057,4.57785093974021,4.69777242800758e-06,6.19453999861726e-05
"PTGFRN",18.0053147674169,0.620166409754048,0.135476154603697,4.57767945634564,4.70162400735328e-06,6.19560083872419e-05
"METTL10",9.59302888816798,-0.357311914987929,0.0780804212566428,-4.57620372991431,4.73489461008869e-06,6.23540233853195e-05
"PDE1A",5.42904642000613,-0.869936983373689,0.190164126682034,-4.57466399447818,4.76984865750219e-06,6.27736781572764e-05
"S100A9",55.8898955418922,1.17777511998585,0.257565845952503,4.57271466110084,4.81445574602127e-06,6.33197468847675e-05
"AGTRAP",25.3384027454731,0.475496750914332,0.103997083912094,4.57221234507169,4.82601495408001e-06,6.34307447067284e-05
"CUL7",4.50445396334442,0.573172344316033,0.125374984845499,4.57166431583112,4.83865642523638e-06,6.35558146604207e-05
"CTD-2537I9.12",4.34196892898506,0.688693376210368,0.150650112803186,4.5714760075228,4.84300747717843e-06,6.35718986658934e-05
"TWF2",23.7348163631022,0.375893613826757,0.0822356973910508,4.57092997022073,4.85564541316252e-06,6.36966697973119e-05
"AKR1C3",17.7357962247719,-0.8044719822342,0.17604839595388,-4.56960699854915,4.88639646250461e-06,6.40587358298558e-05
"CARHSP1",38.0279032378622,0.364536078113091,0.0797900693616984,4.56868982605596,4.90782452890462e-06,6.42567908217757e-05
"SEC61G",361.792304557586,1.06323545549029,0.232719306998528,4.56874622567097,4.90650426180876e-06,6.42567908217757e-05
"MYOT",3.09102291420289,-0.855422514550092,0.18726333028296,-4.56801934077282,4.92354610829403e-06,6.44211473744803e-05
"KIF1A",76.6631186318129,-0.697576440373186,0.152764084985779,-4.56636414532987,4.96256400214845e-06,6.48899124473855e-05
"RP11-65J3.1",6.31037123339095,0.781061610310972,0.17110032287717,4.5649335850271,4.99652498509034e-06,6.52919939086387e-05
"ATP5J2",431.753356941475,0.322142309914841,0.070577083791918,4.56440380654734,5.00915811806313e-06,6.54150366182259e-05
"DTX2",6.35328921079975,0.468440729757343,0.102643104893564,4.56378175858081,5.02403056033444e-06,6.54830855021026e-05
"RGS7BP",3.45587629264576,-1.03814326024899,0.227468755139814,-4.5638938834078,5.02134666590263e-06,6.54830855021026e-05
