"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TUB",17.0273415706525,-1.6363954907978,0.112750534380692,-14.5134167193626,9.96316487497124e-48,7.84691485430605e-45
"TNFRSF12A",36.0389244977674,2.85872122738787,0.197228253140609,14.494481302077,1.31290392680182e-47,9.97103642980024e-45
"COL5A2",17.1577813239488,2.8634850293457,0.198072260870058,14.4567695484844,2.27214323005269e-47,1.66610778576105e-44
"AK2",58.2968224950571,0.888228930794048,0.0620414506119506,14.3167015282998,1.72099758842487e-46,1.21990045726183e-43
"EMILIN1",19.1918195088779,2.29414848125951,0.160643858443478,14.2809597795281,2.87612839767563e-46,1.97293130247008e-43
"LAMC1",23.4703537667362,2.0520315431269,0.143960077461531,14.2541708736942,4.2228791002556e-46,2.80623512709173e-43
"DDOST",72.0841144272326,0.883515763927447,0.0620075046424449,14.248529577542,4.57819708661951e-46,2.9501624559686e-43
"P4HB",207.017432805364,1.28349349839903,0.0901010400462596,14.245046424992,4.81228076107096e-46,3.009798540711e-43
"FLNA",161.500834710798,1.84355430673858,0.129521172507731,14.2336134783566,5.66758909595693e-46,3.4434652035864e-43
"PTTG1",29.6130057895882,2.22079680719641,0.156508739464068,14.1896025410534,1.06259265081585e-45,6.27667575544416e-43
"LEPRE1",14.4373385324535,1.51656750007618,0.106940124583295,14.1814637488563,1.19331255376143e-45,6.85832201506398e-43
"RASL10A",21.6712085729475,-2.5295592216355,0.178733422699652,-14.1526927836336,1.79740632907727e-45,1.00583804178495e-42
"TUBB6",31.2568461302093,1.8787826061391,0.132768064334725,14.1508623745726,1.84481005344122e-45,1.0058945073443e-42
"TAGLN2",134.362284366042,2.14686154364999,0.151869584125778,14.136217966278,2.27169308962936e-45,1.20768883877421e-42
"SNRPB",69.4929138959335,1.11022189275184,0.0785471211032376,14.1344695662701,2.32882098584095e-45,1.20786288448555e-42
"KPNA2",35.7754889617244,1.21518019241062,0.0861120182862355,14.111621311341,3.22086848057737e-45,1.63075638665423e-42
"LAMB1",31.0808500415994,2.28272445936088,0.162247296848353,14.0694144291012,5.8552215593727e-45,2.89561131302466e-42
"CCNB1",15.3928309544112,1.96420156048376,0.139633222900474,14.0668640290841,6.07020709097869e-45,2.93370349521959e-42
"DGCR6",41.271971022119,-2.10930349600548,0.151842221240479,-13.8914162264848,7.14092703652001e-44,3.3744847429244e-41
"PEA15",842.229924356039,-1.20968973824266,0.0871180182838041,-13.8856434302932,7.74021687374789e-44,3.57816764826628e-41
"KDELR1",62.5170667993465,1.14167049945483,0.0822562905987071,13.8794308756828,8.44115128871086e-44,3.81917196073269e-41
"MRC2",35.4879185813774,2.1396361360426,0.154245814512406,13.8715993222008,9.41537739173094e-44,4.17120833823247e-41
"CD63",642.722271640361,1.30721630041706,0.0945763783614954,13.8218054345509,1.88287490181282e-43,8.17129281368359e-41
"SLITRK5",4.17120711640037,-1.79399382077082,0.129943164575297,-13.805988384493,2.3453349394935e-43,9.97470949766584e-41
"PTX3",17.9561806942616,4.34612120300784,0.314844124467002,13.8040410008139,2.40957769985263e-43,1.00469940759542e-40
"COL5A1",12.0878863007823,3.44515337067086,0.249637007067853,13.8006516386989,2.52559254101767e-43,1.03282164201424e-40
"S100A11",180.438978080905,2.1924939945226,0.158942097359527,13.7942938399962,2.75840698856403e-43,1.10674574739272e-40
"CDKN3",8.519582073084,1.99940572182979,0.144993292433657,13.789642874305,2.94212783673695e-43,1.15859904533725e-40
"LOXL1",9.36190230062393,3.01398760516431,0.218801880208951,13.7749620902984,3.60572312237112e-43,1.39410367631312e-40
"CDC20",10.7196886166572,2.44238822042185,0.177840188160477,13.7336124398267,6.3867954530863e-43,2.42527152339072e-40
"LMNA",59.7843695498243,1.30221175324773,0.0948388764830742,13.7307800507331,6.64145920211821e-43,2.47773034970252e-40
"FADS1",36.238089211575,-1.12139564274271,0.0817034637457028,-13.7251909690511,7.17398616948442e-43,2.63025544644976e-40
"IGIP",13.5697323582861,-1.27629297324661,0.0931896695279715,-13.695648666975,1.07793386161928e-42,3.88512941819221e-40
"PLAT",21.2810111923996,2.42863506414138,0.177649198352894,13.6709598841925,1.51384953399247e-42,5.36533505672497e-40
"BAI3",14.5586257755654,-1.54077198766925,0.112806519051041,-13.6585367639269,1.79555511160692e-42,6.25942286038051e-40
"SAMD8",16.6105610298751,-0.929230976781977,0.0680788076924414,-13.6493426997128,2.0370766253962e-42,6.98684426436293e-40
"MGAT4C",3.89314650550137,-2.48845829432989,0.182514901965827,-13.6342746127974,2.50468931328214e-42,8.45432035665789e-40
"PRLHR",3.24623019660977,-4.36626459961358,0.320472195655443,-13.6244724466143,2.86472894319456e-42,9.51850952766131e-40
"BGN",80.1140575485878,2.16833380264087,0.159377181979215,13.6050454382087,3.73736076387014e-42,1.22269194836459e-39
"METTL7B",28.1595522568334,3.06347295278384,0.225584175976775,13.5801766215164,5.24996878421043e-42,1.69152403327629e-39
"TMEM136",8.81348943297677,-0.957773414480694,0.0705349904703814,-13.5786991405759,5.35694122326319e-42,1.70022918078644e-39
"COL6A3",12.1693022327868,4.25699591099157,0.313799908519188,13.5659565073814,6.37426812933631e-42,1.99336487897554e-39
"ATP9A",41.7713474635962,-1.34952294355495,0.0995924687416209,-13.5504517621318,7.87440192066189e-42,2.42679937453442e-39
"MMP14",46.3446620094155,2.199017949706,0.162308066548193,13.5484205836009,8.0953261569938e-42,2.45924443897819e-39
"GUSB",28.3367089004878,1.06148171686024,0.0783547998646811,13.5471179646099,8.24024098155659e-42,2.46801020384226e-39
"KCNJ11",6.64130694027254,-2.45012149376048,0.180889063000484,-13.5448846553753,8.49472274593748e-42,2.50889276656056e-39
"CNIH4",19.8769930245284,0.970945461952506,0.0717758524837314,13.5274668060902,1.07670362998594e-41,3.09406793130419e-39
"PVRL2",27.3602184401301,1.40147262049527,0.103601106457542,13.5275835212206,1.0749958232433e-41,3.09406793130419e-39
"CD248",11.5608662750394,2.9151023004716,0.215724510239529,13.5130787745668,1.30929278862611e-41,3.71228148668455e-39
"TGIF1",21.3138325633671,1.54251899918243,0.114176604731431,13.5099392980793,1.36634060872868e-41,3.82305697955466e-39
"CTHRC1",8.69704861365264,2.93189573272171,0.217686498906155,13.4684316549445,2.39907813555021e-41,6.62550604577601e-39
"RFC2",21.1082213397393,0.975641870982912,0.072460609722904,13.4644446784792,2.53214764539273e-41,6.90334867683031e-39
"WASF3",30.1467015635708,-1.47533973574847,0.109614172124652,-13.4593885731376,2.71150609105069e-41,7.29875658559403e-39
"CCBL1",11.6603219956804,-1.03550455440828,0.0769890547960715,-13.4500229565244,3.07776735138085e-41,8.18109034088922e-39
"ARHGEF26-AS1",13.6789613086775,-1.57212002912729,0.116948287592936,-13.4428648891329,3.39051425351369e-41,8.90114637048997e-39
"TK1",6.27031800703617,2.02866535435887,0.151008048690691,13.4341538212587,3.81403087885926e-41,9.89089837060271e-39
"DNAJB11",51.6611948227159,1.02914925183419,0.0766792913708643,13.4214757783382,4.52609250124272e-41,1.15960671131237e-38
"COL4A1",69.2801050855192,2.93660897062579,0.218816002073124,13.420448883096,4.58924991942334e-41,1.16179047067306e-38
"PDLIM1",17.0999931958856,2.46585310228292,0.183791331370757,13.4165908908328,4.83446051963256e-41,1.20946826999984e-38
"GLA",14.4219850879208,0.957360712932469,0.0714315161078224,13.4024974562682,5.84622235187349e-41,1.44558044549523e-38
"SHC1",36.5058959864013,1.57174076957932,0.117308829774176,13.3983159887025,6.18506629738815e-41,1.511786607057e-38
"LGALS1",451.823292482153,1.9308006420481,0.144210771172328,13.3887408433649,7.03635202261817e-41,1.70031847455654e-38
"CPE",520.108783180193,-1.71402486547957,0.128176783498297,-13.3723504264901,8.77243313036588e-41,2.07273100574701e-38
"UBE2C",21.976603022289,2.44242964012052,0.182643657324308,13.3726496496052,8.73720821306202e-41,2.07273100574701e-38
"ITGB1",89.1391178524523,1.38677766854377,0.103817393892325,13.3578547539161,1.06591974628755e-40,2.46378080487009e-38
"PFN1",295.498191705546,1.00962905552285,0.0755815483077393,13.3581420085763,1.0618149075332e-40,2.46378080487009e-38
"ALDH6A1",27.4109154805227,-1.361948216583,0.102178487463249,-13.3291091930956,1.56758252977118e-40,3.58437016081549e-38
"TMOD2",26.6615097507095,-1.29389302373634,0.0972173917052127,-13.3092752340008,2.04455415570233e-40,4.6252600128734e-38
"SEC61G",361.792304557586,2.85390522484173,0.215161332160668,13.264024702685,3.74258257785353e-40,8.3774756334795e-38
"PDIA4",50.7832513520975,1.31005122630754,0.0987997865445629,13.2596564438594,3.96708987224075e-40,8.70794438163838e-38
"PPP2R5A",21.406228808356,-1.2093072316912,0.0912026565781438,-13.259561476206,3.97211664716164e-40,8.70794438163838e-38
"SERPING1",94.3176145361506,2.23603463761779,0.168645715700675,13.2587692982754,4.01429530278956e-40,8.71061118508368e-38
"CDK2",15.632997902902,1.49187865190938,0.112652873087428,13.2431478312281,4.94327002727722e-40,1.06180441545505e-37
"MYL12A",83.8146561987235,1.62848611753428,0.12321193032761,13.2169515825641,7.00456994897946e-40,1.48952179965048e-37
"RP11-513M16.8",3.17288999358857,-1.71583161750887,0.129889157789664,-13.2099679966161,7.68570992564141e-40,1.61818437196797e-37
"HSPG2",16.4485743942226,2.25955066656744,0.171213151347245,13.1972961702267,9.09410044140954e-40,1.89594162633896e-37
"KBTBD11",13.5370495775998,-1.62840437998014,0.123409662123429,-13.1951125378779,9.36149673243878e-40,1.9154765144412e-37
"REXO2",32.3495137698611,1.07249426949241,0.0812799807753727,13.1950605704052,9.36795473792075e-40,1.9154765144412e-37
"CD151",88.892372756568,1.39486328158069,0.105792329715431,13.1849188436696,1.07169260602473e-39,2.12986385673981e-37
"PDLIM7",33.9281984744007,1.5436980201128,0.117070441395597,13.1860613294899,1.05557892448646e-39,2.12986385673981e-37
"VASP",21.6464330526656,1.4070530910771,0.106712791937514,13.1854210308825,1.06457982252353e-39,2.12986385673981e-37
"CD276",47.8232444386503,1.49228390156134,0.113195860851479,13.1832020211351,1.09636781302531e-39,2.15872792073918e-37
"NDUFA4L2",35.5650089682827,1.9765711882529,0.15023673322551,13.1563775770204,1.56406624670932e-39,3.02518046659317e-37
"TXLNA",15.9378116541616,0.936228170074656,0.0711617564671679,13.1563386930536,1.56487115600869e-39,3.02518046659317e-37
"MMP9",20.4441192909537,4.79103799069658,0.364414609638532,13.1472171092396,1.76553595646271e-39,3.38235334361977e-37
"ANXA2",177.284211951117,2.46581635929364,0.187673979883545,13.1388291590753,1.97255241628238e-39,3.74520777966472e-37
"UBE2S",52.9044046457682,1.30836155765448,0.0996121185326112,13.1345621087874,2.08695162193308e-39,3.92734745490327e-37
"AKAP11",13.9655591370416,-1.03013288437069,0.0784742397268894,-13.1270196175945,2.30553154828492e-39,4.30062529598938e-37
"MAGOH",32.7393214915976,1.00999940717274,0.0770689798655713,13.1051352818533,3.0771306470008e-39,5.69001593117148e-37
"ZFYVE20",16.1170620202073,-0.895345382502256,0.0683521690899034,-13.0990046756908,3.33603774107233e-39,6.11558987619855e-37
"VMP1",57.3266402803649,1.32008956627324,0.10086398203914,13.0878192550536,3.86547166448068e-39,7.02557734574203e-37
"FSTL5",2.72074636729091,-3.20932717554652,0.245631122837089,-13.0656373609262,5.17493778660849e-39,9.3258518671381e-37
"ALDH2",121.365718031153,-1.3984475746741,0.107237638329621,-13.0406412940169,7.18501468241601e-39,1.28394401026535e-36
"KLHDC8A",34.8289130080065,2.15479871536455,0.165246633223996,13.0398948125235,7.25570801728671e-39,1.28577192489668e-36
"LRP1B",8.24079671032449,-1.40194543972808,0.107531743202099,-13.0375031407537,7.48689449775665e-39,1.31577530160988e-36
"ITGA5",18.4307151982191,2.13726508664421,0.163966061828449,13.0348016096181,7.75685157486195e-39,1.35204466179868e-36
"PLP2",28.321984131121,2.23949341822885,0.171911217376716,13.0270348404395,8.58806857803494e-39,1.48475836025946e-36
"RNF141",32.7798419556213,-0.905109166441769,0.0695218874041453,-13.0190534267313,9.53454971826129e-39,1.63509838515183e-36
"PLXND1",53.6514339784794,1.44699913849876,0.111414158880895,12.9875695605766,1.4392538687023e-38,2.44845868143636e-36
"SLC1A4",30.8420763159887,-1.50517497655714,0.115922975360771,-12.9842679751169,1.50268012988117e-38,2.5360708699939e-36
"CALR",349.269093061599,0.940453028794535,0.0725275991481656,12.9668297288222,1.88673817554868e-38,3.15917222858604e-36
"LINC00634",12.9909598716693,-1.72840480482702,0.133379737824441,-12.9585260326573,2.10248677232156e-38,3.49292040729827e-36
"SMAD9",10.8296416901159,-1.43322727604684,0.110665678713221,-12.9509644969594,2.32020494794179e-38,3.82474094713041e-36
"NNMT",62.5838492779205,3.62791188539372,0.280991099153775,12.9111274211868,3.89555250847746e-38,6.37222493021331e-36
"SCAPER",13.0630067708295,-0.8958721075823,0.0694443255173964,-12.9005804420676,4.46719629892193e-38,7.25152132034922e-36
"ADCYAP1R1",94.964087314089,-1.96177332040081,0.152281866224392,-12.8825143074493,5.64655955419944e-38,9.02812698647e-36
"BIRC5",8.77566185100566,2.31628989017069,0.179799354715406,12.8826373923144,5.63755994800353e-38,9.02812698647e-36
"PDIA5",6.06828296133235,1.77820929649177,0.138182285421156,12.8685763958244,6.76372972632707e-38,1.07336352709213e-35
"SDF4",71.304959315857,0.831456066848267,0.0646409506359197,12.8626831546974,7.29980340801332e-38,1.14985421830669e-35
"IL17D",64.6517058431038,-1.57199114206105,0.122344028436463,-12.8489405012311,8.7196300092436e-38,1.36340391284239e-35
"OCIAD2",38.0344873496087,2.73632426049678,0.213254757954595,12.8312460023958,1.09587437835648e-37,1.70100501136866e-35
"HPSE2",2.2534254195584,-3.45381627325814,0.269324216125346,-12.8240093777928,1.20314477662126e-37,1.85397635325008e-35
"TMEM106C",40.7358510054989,1.10278075144532,0.0860241031401752,12.8194391012523,1.27620373524961e-37,1.95240808849518e-35
"RP11-513M16.7",3.10841277916896,-2.06528582054624,0.161132673618751,-12.8173000184483,1.31189715239287e-37,1.99267806754531e-35
"TUBA1C",52.5152811159627,2.20262383868409,0.171990647330983,12.8066489246087,1.50494649348593e-37,2.25437615187249e-35
"ZBTB8OS",20.0528957348744,0.899535664713592,0.0702398637091556,12.8066259985687,1.50539108189933e-37,2.25437615187249e-35
"SCD",201.691948629588,-1.69138573938549,0.132083439691453,-12.8054337722925,1.52869189851533e-37,2.27326106447053e-35
"RRM2",12.3526226584077,2.32126652915892,0.181355820535911,12.7995149110711,1.64978555922928e-37,2.43629791090352e-35
"LAMB2",116.29058189575,1.4379726400052,0.112402221057195,12.7930980943295,1.79185676632909e-37,2.59878237763681e-35
"LRRC8A",63.1648420111956,-1.07369931222201,0.0839253877342413,-12.7934983824203,1.78264899808576e-37,2.59878237763681e-35
"NRG3",6.45426906084295,-1.89471195231999,0.148106547573398,-12.7928979735418,1.79647782512396e-37,2.59878237763681e-35
"FAM20C",49.3911460033744,1.93623022043486,0.151400197719194,12.7888222710649,1.89321148391539e-37,2.70195585271549e-35
"FUT9",5.18319001112375,-1.86553146111904,0.145871070241303,-12.7889063817318,1.89116379894592e-37,2.70195585271549e-35
"CARD16",14.1273274897402,2.14082516729469,0.167448374498515,12.784986260429,1.98897955102777e-37,2.8197100101737e-35
"SCG3",123.811233857646,-2.18315832418898,0.170974391423806,-12.7689199885931,2.44523738741903e-37,3.44357437373945e-35
"COL6A1",106.029848782151,1.86414667309833,0.146001490905631,12.7679975151982,2.47438568882046e-37,3.46169813636625e-35
"TMEM170B",7.39702842419861,-0.999410694951918,0.0783516255122578,-12.7554557856054,2.90669684212026e-37,4.03992865017565e-35
"KDELR2",47.7170541166811,0.977246293360839,0.0767284295525351,12.7364302783198,3.70984538215585e-37,5.12271831503533e-35
"LOX",7.80456683610275,4.02370863748184,0.316017126105909,12.7325651209591,3.89818446557823e-37,5.34805759100136e-35
"TPX2",10.9280308111255,2.0360376400109,0.159967010905311,12.7278595035828,4.14034718696355e-37,5.64387711094743e-35
"MRVI1",14.3546507822494,-1.59932082650245,0.125686578066553,-12.7246747513135,4.31266872099886e-37,5.84133123261406e-35
"PLA2G2A",32.0423396938314,6.39962268615803,0.503852665736455,12.7013770519682,5.8098324925809e-37,7.81937265536284e-35
"RER1",52.7971062382635,0.764275141848881,0.0602382757248649,12.6875335100836,6.93350425064284e-37,9.27301684842264e-35
"ETNPPL",49.1562433699745,-3.0249480179476,0.238534274584342,-12.6813977706924,7.49826613200074e-37,9.96566433106223e-35
"INPP1",23.3183261556465,-0.873024635233101,0.0688691170536818,-12.676576564102,7.97391420528311e-37,1.05320053152388e-34
"MCAM",42.072628938933,1.61348340521991,0.12752674366937,12.652117969883,1.08898977900235e-36,1.42946713891883e-34
"WEE1",13.0593320675028,1.71304498587871,0.135556577191623,12.6371218672566,1.31790328322404e-36,1.71933824035333e-34
"FAM149B1",14.4671516765104,-0.760119631180677,0.0601864006912039,-12.6294249606418,1.45336423089091e-36,1.88449941279848e-34
"YBX3",49.2973358513186,1.46781268827103,0.116607163168648,12.5876717037369,2.46847384910648e-36,3.18133917583329e-34
"IGFBP4",43.3890564996653,1.87963813033073,0.149390739952305,12.5820257060835,2.65142505279468e-36,3.39653938239029e-34
"LMAN2",68.3359915430565,0.848110314799076,0.0674615343606214,12.5717614168902,3.01921311492891e-36,3.84452496341097e-34
"RHOC",207.700317836799,1.14538605677828,0.091204344001847,12.5584594606051,3.57220276638494e-36,4.52160070399855e-34
"NDRG2",616.243489092778,-1.84199015884954,0.146933619263363,-12.53620626841,4.73107443602878e-36,5.95303537764213e-34
"AURKA",4.42053051449321,1.86560816876114,0.148994435317195,12.521327825361,5.70722975672389e-36,7.13907298686668e-34
"CKS2",29.8126995080276,1.59430894832253,0.127335545545108,12.5205333789358,5.76464528489497e-36,7.16872409259015e-34
"VKORC1",50.3926117942385,0.984001040211459,0.0786178084097256,12.5162613931341,6.08337154537591e-36,7.52109859955923e-34
"PPM1K",13.9763509811251,-1.1458243825618,0.0915616374218655,-12.5142408417454,6.24016253496963e-36,7.67035007549879e-34
"EMP3",50.257435082891,2.59214045359649,0.207210880675673,12.5096734551006,6.60953759298701e-36,8.07769062729131e-34
"SNRNP40",20.5619039149822,0.727568368339863,0.0582009506217261,12.5009705265581,7.37454296074515e-36,8.96112320344261e-34
"ARL3",14.9788930346055,-0.938673759164502,0.0751276435196647,-12.4943857572054,8.01126435808296e-36,9.67951912355876e-34
"NAP1L3",29.8753817347698,-1.45776719533136,0.11675938683567,-12.4852248272171,8.98890630914837e-36,1.079938376633e-33
"IFI30",81.8011252018695,2.34902620529972,0.188418578561483,12.4670625542014,1.12912031682859e-35,1.34891817625617e-33
"CDKN2C",28.198073151739,1.75045221998626,0.140422217486622,12.4656357898138,1.14951304498415e-35,1.35802193897711e-33
"PLOD3",36.3882058964097,1.11932601290565,0.0897907309800778,12.4659416477409,1.14511082595845e-35,1.35802193897711e-33
"GPX8",5.1642274812106,3.06545372051151,0.246074151697161,12.4574389441932,1.27396396544634e-35,1.49673169752576e-33
"PLAUR",17.7301667733035,2.47876116544281,0.199024477312549,12.454554328763,1.3208727909423e-35,1.54331647798835e-33
"KIAA1147",17.5807574218892,-0.840472370428105,0.0675202755822176,-12.4477034961844,1.43927089319954e-35,1.67246423737094e-33
"PLEKHA4",22.7880362256746,1.9126687312002,0.153683682474333,12.4454899857026,1.47973489834931e-35,1.71013927246728e-33
"KCNIP2",24.7562970057017,-2.53123325045942,0.203570433981575,-12.4341889976445,1.70462048958046e-35,1.95939214653668e-33
"ACADSB",6.45148152855355,-0.973625864073146,0.0783084489122899,-12.4332160526339,1.72550036935001e-35,1.97272932011978e-33
"NDUFA6-AS1",8.39996451167969,-1.05534110797546,0.0849115825199812,-12.4287061512146,1.82565300166458e-35,2.07607011125119e-33
"MTSS1L",206.977824750907,-1.23567489743216,0.0996665575856677,-12.3980894631587,2.67628667321477e-35,3.02719340988894e-33
"FSTL1",47.0592120540302,1.78989829049701,0.144407819225022,12.3947463517049,2.79027219927551e-35,3.13942530780919e-33
"PRC1",18.0874753470512,1.6841462237361,0.135892641036945,12.3932113680698,2.84421183771353e-35,3.18327182784096e-33
"KIAA1737",18.1742453162684,-0.82827035276435,0.0668423011021411,-12.3914099171822,2.90883794000062e-35,3.2385570049274e-33
"KIAA1109",21.6377633396093,-0.791377232624322,0.0639030794269041,-12.3840234261252,3.18943623502173e-35,3.53246674675714e-33
"IQGAP1",35.9617231043486,1.37591835763447,0.111109372285556,12.3834590127852,3.21195158292549e-35,3.53897152388137e-33
"RBP1",67.8328402940855,2.71976645635111,0.219686594863441,12.380211264332,3.34461233243998e-35,3.66614336336784e-33
"ALDOC",397.482783647359,-1.9573685988236,0.158205814461837,-12.3722924184671,3.69133496111342e-35,4.02544809990138e-33
"LOXL2",13.3988670755496,2.28445769095216,0.184775944589121,12.3633933845232,4.1237396766406e-35,4.47404715427359e-33
"THRA",113.505127757938,-1.20261429662064,0.097293521413886,-12.3606821825754,4.26521656622358e-35,4.60405229851495e-33
"NRXN1",30.9676558870913,-1.76098194902313,0.142536962121677,-12.3545634957469,4.60247514573132e-35,4.9430118168675e-33
"C1orf85",23.5031486732236,1.18743330163564,0.0961268792071466,12.3527707487186,4.70621751611296e-35,5.02903092865036e-33
"TXNDC5",31.0885389633801,1.03470815392941,0.083767358759452,12.3521640081873,4.74185186465183e-35,5.04177399509106e-33
"CMTM4",20.0878794699595,-1.22689799756717,0.0993537195877751,-12.3487877721906,4.94509297192028e-35,5.23171154467089e-33
"MAP2K3",10.7280149938908,1.3522580181435,0.109537874868964,12.3451182502961,5.17581391000705e-35,5.44869716813366e-33
"PLOD1",48.0037609873325,1.33869651589852,0.108524615440186,12.3354181949287,5.83850013691258e-35,6.11604460154907e-33
"RCN3",12.4722551534811,1.88484446206056,0.152841284793388,12.3320375421373,6.08873654960628e-35,6.34691091800871e-33
"DPP8",12.543534664415,-0.696670456704317,0.0565145145644406,-12.3272837442484,6.45873808897601e-35,6.69975929083292e-33
"CCNB2",7.80895446440714,2.34635016574587,0.19038017249868,12.3245511071388,6.68145038492537e-35,6.89713798230282e-33
"PLCB1",13.2839570119669,-1.43047399966183,0.116108901573436,-12.3201062130201,7.06012424870017e-35,7.25282812312122e-33
"IBSP",9.08655396880455,5.16754342042922,0.419618976872375,12.3148468139965,7.53581289924052e-35,7.7042817933822e-33
"RBMS1",11.6878876132674,1.37399733117591,0.111610929801216,12.3105983761901,7.94320766233532e-35,8.08192875308903e-33
"GPX7",10.4563413486622,1.22713606504159,0.0997116728548834,12.3068446241748,8.3213303282777e-35,8.42633759194406e-33
"MSN",83.2676146594741,1.69540736326917,0.138018365018209,12.283925860486,1.10502969179595e-34,1.11367091924364e-32
"FAM199X",14.2783524220103,-0.714612427154002,0.0581779995504349,-12.2832072720978,1.11489115619135e-34,1.1183094545476e-32
"PPIC",8.42760282726869,1.73797207056962,0.141548636320019,12.2782678502132,1.1850838956065e-34,1.18313657465128e-32
"TRDC",4.44161302721598,4.427559634209,0.360851947277667,12.2697401735291,1.31675207037022e-34,1.30844545684218e-32
"ACBD5",25.9916421396256,-0.857344962678988,0.0699214002975314,-12.2615531014938,1.45680658860942e-34,1.44088335380369e-32
"HEXB",47.0574769726761,1.22222461767487,0.0996837644211127,12.2610198839562,1.46642524464886e-34,1.44368207534528e-32
"FRY",12.7118106764398,-1.14020078067017,0.0930723496890559,-12.2506929768019,1.66566504655791e-34,1.63227498686885e-32
"UBL3",38.7974651798254,-0.864373668171106,0.0705624496203073,-12.2497684366438,1.68476282741821e-34,1.64341658371781e-32
"SRPX2",7.42423433216698,3.15611369465329,0.258072281334898,12.2295725768302,2.16072577957604e-34,2.09807459829609e-32
"AKAP6",16.3660865991643,-1.17513901592258,0.0961128274834657,-12.2266615881708,2.23955023741279e-34,2.16472889993559e-32
"CARHSP1",38.0279032378622,0.923824196376808,0.0755923220417613,12.2211379598372,2.39705608687829e-34,2.3064885831433e-32
"PPP4C",52.038337573016,0.64758384882927,0.0530032126381588,12.2178225921923,2.49682824300505e-34,2.39166903547308e-32
"RPN1",79.3009513722312,0.533648076940551,0.0436805829282663,12.217054836858,2.52051501875937e-34,2.39309252304915e-32
"ZMYND11",42.3793177150297,-0.910937119846248,0.0745628033580565,-12.217044944942,2.5208216560687e-34,2.39309252304915e-32
"ARNT2",46.6648423889518,-0.996065502359297,0.0816040300647512,-12.2060822433517,2.88447441807009e-34,2.7261488222338e-32
"CASP4",14.5806725157792,1.83839686882908,0.150647058497848,12.2033373048259,2.98340679973907e-34,2.80717458391377e-32
